cell_id,year_month,number_of_fires,num_buildings,avg_floors,median_construction_year,Target_Variable,fires_lag_1m,fires_lag_2m,fires_lag_3m,fires_lag_6m,fires_lag_12m,target_lag_1m,target_lag_2m,target_lag_3m,month,year,month_sin,month_cos,neighbors_fires_lag1m,neighbors_target_lag1m,neighbor_count,neighbors_fires_avg
2_2,2024-09,43.0,21859,1.525001143693673,1975.0,1,51.0,62.0,49.0,24.0,31.0,1.0,1.0,1.0,9,2024,-1.0,-1.8369701987210297e-16,88.0,3,4,22.0
2_2,2024-10,38.0,21859,1.525001143693673,1975.0,1,43.0,51.0,62.0,36.0,48.0,1.0,1.0,1.0,10,2024,-0.8660254037844386,0.5000000000000001,66.0,3,4,16.5
2_2,2024-11,53.0,21859,1.525001143693673,1975.0,1,38.0,43.0,51.0,45.0,22.0,1.0,1.0,1.0,11,2024,-0.5000000000000004,0.8660254037844384,65.0,3,4,16.25
2_2,2024-12,52.0,21859,1.525001143693673,1975.0,1,53.0,38.0,43.0,49.0,36.0,1.0,1.0,1.0,12,2024,-2.4492935982947064e-16,1.0,72.0,3,4,18.0
2_2,2025-01,30.0,21859,1.525001143693673,1975.0,1,52.0,53.0,38.0,62.0,18.0,1.0,1.0,1.0,1,2025,0.49999999999999994,0.8660254037844387,85.0,4,4,21.25
2_2,2025-02,40.0,21859,1.525001143693673,1975.0,1,30.0,52.0,53.0,51.0,28.0,1.0,1.0,1.0,2,2025,0.8660254037844386,0.5000000000000001,65.0,3,4,16.25
2_2,2025-03,36.0,21859,1.525001143693673,1975.0,1,40.0,30.0,52.0,43.0,24.0,1.0,1.0,1.0,3,2025,1.0,6.123233995736766e-17,57.0,3,4,14.25
2_2,2025-04,29.0,21859,1.525001143693673,1975.0,1,36.0,40.0,30.0,38.0,36.0,1.0,1.0,1.0,4,2025,0.8660254037844387,-0.4999999999999998,58.0,3,4,14.5
2_2,2025-05,36.0,21859,1.525001143693673,1975.0,1,29.0,36.0,40.0,53.0,45.0,1.0,1.0,1.0,5,2025,0.49999999999999994,-0.8660254037844387,69.0,3,4,17.25
2_2,2025-06,66.0,21859,1.525001143693673,1975.0,1,36.0,29.0,36.0,52.0,49.0,1.0,1.0,1.0,6,2025,1.2246467991473532e-16,-1.0,72.0,4,4,18.0
2_2,2025-07,63.0,21859,1.525001143693673,1975.0,1,66.0,36.0,29.0,30.0,62.0,1.0,1.0,1.0,7,2025,-0.4999999999999997,-0.8660254037844388,98.0,3,4,24.5
2_2,2025-08,65.0,21859,1.525001143693673,1975.0,1,63.0,66.0,36.0,40.0,51.0,1.0,1.0,1.0,8,2025,-0.8660254037844384,-0.5000000000000004,94.0,3,4,23.5
2_2,2025-09,20.0,21859,1.525001143693673,1975.0,1,65.0,63.0,66.0,36.0,43.0,1.0,1.0,1.0,9,2025,-1.0,-1.8369701987210297e-16,63.0,3,4,15.75
2_3,2005-09,34.0,9397,1.4646163669256145,1972.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2005,-1.0,-1.8369701987210297e-16,0.0,0,3,0.0
2_3,2005-10,41.0,9397,1.4646163669256145,1972.0,1,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,2005,-0.8660254037844386,0.5000000000000001,118.0,3,3,39.333333333333336
2_3,2005-11,42.0,9397,1.4646163669256145,1972.0,1,41.0,34.0,0.0,0.0,0.0,1.0,1.0,0.0,11,2005,-0.5000000000000004,0.8660254037844384,104.0,3,3,34.666666666666664
2_3,2005-12,45.0,9397,1.4646163669256145,1972.0,1,42.0,41.0,34.0,0.0,0.0,1.0,1.0,1.0,12,2005,-2.4492935982947064e-16,1.0,89.0,3,3,29.666666666666668
2_3,2006-01,41.0,9397,1.4646163669256145,1972.0,1,45.0,42.0,41.0,0.0,0.0,1.0,1.0,1.0,1,2006,0.49999999999999994,0.8660254037844387,92.0,3,3,30.666666666666668
2_3,2006-02,28.0,9397,1.4646163669256145,1972.0,1,41.0,45.0,42.0,0.0,0.0,1.0,1.0,1.0,2,2006,0.8660254037844386,0.5000000000000001,88.0,3,3,29.333333333333332
2_3,2006-03,29.0,9397,1.4646163669256145,1972.0,1,28.0,41.0,45.0,34.0,0.0,1.0,1.0,1.0,3,2006,1.0,6.123233995736766e-17,110.0,3,3,36.666666666666664
2_3,2006-04,31.0,9397,1.4646163669256145,1972.0,1,29.0,28.0,41.0,41.0,0.0,1.0,1.0,1.0,4,2006,0.8660254037844387,-0.4999999999999998,99.0,3,3,33.0
2_3,2006-05,49.0,9397,1.4646163669256145,1972.0,1,31.0,29.0,28.0,42.0,0.0,1.0,1.0,1.0,5,2006,0.49999999999999994,-0.8660254037844387,96.0,3,3,32.0
2_3,2006-06,31.0,9397,1.4646163669256145,1972.0,1,49.0,31.0,29.0,45.0,0.0,1.0,1.0,1.0,6,2006,1.2246467991473532e-16,-1.0,101.0,3,3,33.666666666666664
2_3,2006-07,51.0,9397,1.4646163669256145,1972.0,1,31.0,49.0,31.0,41.0,0.0,1.0,1.0,1.0,7,2006,-0.4999999999999997,-0.8660254037844388,115.0,3,3,38.333333333333336
2_3,2006-08,49.0,9397,1.4646163669256145,1972.0,1,51.0,31.0,49.0,28.0,0.0,1.0,1.0,1.0,8,2006,-0.8660254037844384,-0.5000000000000004,116.0,3,3,38.666666666666664
2_3,2006-09,43.0,9397,1.4646163669256145,1972.0,1,49.0,51.0,31.0,29.0,34.0,1.0,1.0,1.0,9,2006,-1.0,-1.8369701987210297e-16,132.0,3,3,44.0
2_3,2006-10,47.0,9397,1.4646163669256145,1972.0,1,43.0,49.0,51.0,31.0,41.0,1.0,1.0,1.0,10,2006,-0.8660254037844386,0.5000000000000001,117.0,3,3,39.0
2_3,2006-11,35.0,9397,1.4646163669256145,1972.0,1,47.0,43.0,49.0,49.0,42.0,1.0,1.0,1.0,11,2006,-0.5000000000000004,0.8660254037844384,119.0,3,3,39.666666666666664
2_3,2006-12,42.0,9397,1.4646163669256145,1972.0,1,35.0,47.0,43.0,31.0,45.0,1.0,1.0,1.0,12,2006,-2.4492935982947064e-16,1.0,98.0,3,3,32.666666666666664
2_3,2007-01,40.0,9397,1.4646163669256145,1972.0,1,42.0,35.0,47.0,51.0,41.0,1.0,1.0,1.0,1,2007,0.49999999999999994,0.8660254037844387,107.0,3,3,35.666666666666664
2_3,2007-02,31.0,9397,1.4646163669256145,1972.0,1,40.0,42.0,35.0,49.0,28.0,1.0,1.0,1.0,2,2007,0.8660254037844386,0.5000000000000001,76.0,3,3,25.333333333333332
2_3,2007-03,31.0,9397,1.4646163669256145,1972.0,1,31.0,40.0,42.0,43.0,29.0,1.0,1.0,1.0,3,2007,1.0,6.123233995736766e-17,63.0,3,3,21.0
2_3,2007-04,34.0,9397,1.4646163669256145,1972.0,1,31.0,31.0,40.0,47.0,31.0,1.0,1.0,1.0,4,2007,0.8660254037844387,-0.4999999999999998,86.0,3,3,28.666666666666668
2_3,2007-05,33.0,9397,1.4646163669256145,1972.0,1,34.0,31.0,31.0,35.0,49.0,1.0,1.0,1.0,5,2007,0.49999999999999994,-0.8660254037844387,91.0,3,3,30.333333333333332
2_3,2007-06,32.0,9397,1.4646163669256145,1972.0,1,33.0,34.0,31.0,42.0,31.0,1.0,1.0,1.0,6,2007,1.2246467991473532e-16,-1.0,161.0,3,3,53.666666666666664
2_3,2007-07,39.0,9397,1.4646163669256145,1972.0,1,32.0,33.0,34.0,40.0,51.0,1.0,1.0,1.0,7,2007,-0.4999999999999997,-0.8660254037844388,149.0,3,3,49.666666666666664
2_3,2007-08,41.0,9397,1.4646163669256145,1972.0,1,39.0,32.0,33.0,31.0,49.0,1.0,1.0,1.0,8,2007,-0.8660254037844384,-0.5000000000000004,134.0,3,3,44.666666666666664
2_3,2007-09,40.0,9397,1.4646163669256145,1972.0,1,41.0,39.0,32.0,31.0,43.0,1.0,1.0,1.0,9,2007,-1.0,-1.8369701987210297e-16,131.0,3,3,43.666666666666664
2_3,2007-10,27.0,9397,1.4646163669256145,1972.0,1,40.0,41.0,39.0,34.0,47.0,1.0,1.0,1.0,10,2007,-0.8660254037844386,0.5000000000000001,124.0,3,3,41.333333333333336
2_3,2007-11,37.0,9397,1.4646163669256145,1972.0,1,27.0,40.0,41.0,33.0,35.0,1.0,1.0,1.0,11,2007,-0.5000000000000004,0.8660254037844384,130.0,3,3,43.333333333333336
2_3,2007-12,23.0,9397,1.4646163669256145,1972.0,1,37.0,27.0,40.0,32.0,42.0,1.0,1.0,1.0,12,2007,-2.4492935982947064e-16,1.0,104.0,3,3,34.666666666666664
2_3,2008-01,33.0,9397,1.4646163669256145,1972.0,1,23.0,37.0,27.0,39.0,40.0,1.0,1.0,1.0,1,2008,0.49999999999999994,0.8660254037844387,112.0,3,3,37.333333333333336
2_3,2008-02,33.0,9397,1.4646163669256145,1972.0,1,33.0,23.0,37.0,41.0,31.0,1.0,1.0,1.0,2,2008,0.8660254037844386,0.5000000000000001,105.0,3,3,35.0
2_3,2008-03,34.0,9397,1.4646163669256145,1972.0,1,33.0,33.0,23.0,40.0,31.0,1.0,1.0,1.0,3,2008,1.0,6.123233995736766e-17,74.0,3,3,24.666666666666668
2_3,2008-04,39.0,9397,1.4646163669256145,1972.0,1,34.0,33.0,33.0,27.0,34.0,1.0,1.0,1.0,4,2008,0.8660254037844387,-0.4999999999999998,104.0,3,3,34.666666666666664
2_3,2008-05,38.0,9397,1.4646163669256145,1972.0,1,39.0,34.0,33.0,37.0,33.0,1.0,1.0,1.0,5,2008,0.49999999999999994,-0.8660254037844387,106.0,3,3,35.333333333333336
2_3,2008-06,41.0,9397,1.4646163669256145,1972.0,1,38.0,39.0,34.0,23.0,32.0,1.0,1.0,1.0,6,2008,1.2246467991473532e-16,-1.0,101.0,3,3,33.666666666666664
2_3,2008-07,37.0,9397,1.4646163669256145,1972.0,1,41.0,38.0,39.0,33.0,39.0,1.0,1.0,1.0,7,2008,-0.4999999999999997,-0.8660254037844388,115.0,3,3,38.333333333333336
2_3,2008-08,31.0,9397,1.4646163669256145,1972.0,1,37.0,41.0,38.0,33.0,41.0,1.0,1.0,1.0,8,2008,-0.8660254037844384,-0.5000000000000004,122.0,3,3,40.666666666666664
2_3,2008-09,39.0,9397,1.4646163669256145,1972.0,1,31.0,37.0,41.0,34.0,40.0,1.0,1.0,1.0,9,2008,-1.0,-1.8369701987210297e-16,108.0,3,3,36.0
2_3,2008-10,40.0,9397,1.4646163669256145,1972.0,1,39.0,31.0,37.0,39.0,27.0,1.0,1.0,1.0,10,2008,-0.8660254037844386,0.5000000000000001,139.0,3,3,46.333333333333336
2_3,2008-11,33.0,9397,1.4646163669256145,1972.0,1,40.0,39.0,31.0,38.0,37.0,1.0,1.0,1.0,11,2008,-0.5000000000000004,0.8660254037844384,129.0,3,3,43.0
2_3,2008-12,41.0,9397,1.4646163669256145,1972.0,1,33.0,40.0,39.0,41.0,23.0,1.0,1.0,1.0,12,2008,-2.4492935982947064e-16,1.0,123.0,3,3,41.0
2_3,2009-01,32.0,9397,1.4646163669256145,1972.0,1,41.0,33.0,40.0,37.0,33.0,1.0,1.0,1.0,1,2009,0.49999999999999994,0.8660254037844387,149.0,3,3,49.666666666666664
2_3,2009-02,36.0,9397,1.4646163669256145,1972.0,1,32.0,41.0,33.0,31.0,33.0,1.0,1.0,1.0,2,2009,0.8660254037844386,0.5000000000000001,124.0,3,3,41.333333333333336
2_3,2009-03,24.0,9397,1.4646163669256145,1972.0,1,36.0,32.0,41.0,39.0,34.0,1.0,1.0,1.0,3,2009,1.0,6.123233995736766e-17,88.0,3,3,29.333333333333332
2_3,2009-04,45.0,9397,1.4646163669256145,1972.0,1,24.0,36.0,32.0,40.0,39.0,1.0,1.0,1.0,4,2009,0.8660254037844387,-0.4999999999999998,104.0,3,3,34.666666666666664
2_3,2009-05,27.0,9397,1.4646163669256145,1972.0,1,45.0,24.0,36.0,33.0,38.0,1.0,1.0,1.0,5,2009,0.49999999999999994,-0.8660254037844387,117.0,3,3,39.0
2_3,2009-06,32.0,9397,1.4646163669256145,1972.0,1,27.0,45.0,24.0,41.0,41.0,1.0,1.0,1.0,6,2009,1.2246467991473532e-16,-1.0,127.0,3,3,42.333333333333336
2_3,2009-07,58.0,9397,1.4646163669256145,1972.0,1,32.0,27.0,45.0,32.0,37.0,1.0,1.0,1.0,7,2009,-0.4999999999999997,-0.8660254037844388,119.0,3,3,39.666666666666664
2_3,2009-08,49.0,9397,1.4646163669256145,1972.0,1,58.0,32.0,27.0,36.0,31.0,1.0,1.0,1.0,8,2009,-0.8660254037844384,-0.5000000000000004,138.0,3,3,46.0
2_3,2009-09,35.0,9397,1.4646163669256145,1972.0,1,49.0,58.0,32.0,24.0,39.0,1.0,1.0,1.0,9,2009,-1.0,-1.8369701987210297e-16,116.0,3,3,38.666666666666664
2_3,2009-10,40.0,9397,1.4646163669256145,1972.0,1,35.0,49.0,58.0,45.0,40.0,1.0,1.0,1.0,10,2009,-0.8660254037844386,0.5000000000000001,129.0,3,3,43.0
2_3,2009-11,28.0,9397,1.4646163669256145,1972.0,1,40.0,35.0,49.0,27.0,33.0,1.0,1.0,1.0,11,2009,-0.5000000000000004,0.8660254037844384,126.0,3,3,42.0
2_3,2009-12,27.0,9397,1.4646163669256145,1972.0,1,28.0,40.0,35.0,32.0,41.0,1.0,1.0,1.0,12,2009,-2.4492935982947064e-16,1.0,101.0,3,3,33.666666666666664
2_3,2010-01,22.0,9397,1.4646163669256145,1972.0,1,27.0,28.0,40.0,58.0,32.0,1.0,1.0,1.0,1,2010,0.49999999999999994,0.8660254037844387,122.0,3,3,40.666666666666664
2_3,2010-02,24.0,9397,1.4646163669256145,1972.0,1,22.0,27.0,28.0,49.0,36.0,1.0,1.0,1.0,2,2010,0.8660254037844386,0.5000000000000001,91.0,3,3,30.333333333333332
2_3,2010-03,31.0,9397,1.4646163669256145,1972.0,1,24.0,22.0,27.0,35.0,24.0,1.0,1.0,1.0,3,2010,1.0,6.123233995736766e-17,80.0,3,3,26.666666666666668
2_3,2010-04,38.0,9397,1.4646163669256145,1972.0,1,31.0,24.0,22.0,40.0,45.0,1.0,1.0,1.0,4,2010,0.8660254037844387,-0.4999999999999998,94.0,3,3,31.333333333333332
2_3,2010-05,39.0,9397,1.4646163669256145,1972.0,1,38.0,31.0,24.0,28.0,27.0,1.0,1.0,1.0,5,2010,0.49999999999999994,-0.8660254037844387,114.0,3,3,38.0
2_3,2010-06,38.0,9397,1.4646163669256145,1972.0,1,39.0,38.0,31.0,27.0,32.0,1.0,1.0,1.0,6,2010,1.2246467991473532e-16,-1.0,140.0,3,3,46.666666666666664
2_3,2010-07,43.0,9397,1.4646163669256145,1972.0,1,38.0,39.0,38.0,22.0,58.0,1.0,1.0,1.0,7,2010,-0.4999999999999997,-0.8660254037844388,114.0,3,3,38.0
2_3,2010-08,23.0,9397,1.4646163669256145,1972.0,1,43.0,38.0,39.0,24.0,49.0,1.0,1.0,1.0,8,2010,-0.8660254037844384,-0.5000000000000004,112.0,3,3,37.333333333333336
2_3,2010-09,31.0,9397,1.4646163669256145,1972.0,1,23.0,43.0,38.0,31.0,35.0,1.0,1.0,1.0,9,2010,-1.0,-1.8369701987210297e-16,116.0,3,3,38.666666666666664
2_3,2010-10,44.0,9397,1.4646163669256145,1972.0,1,31.0,23.0,43.0,38.0,40.0,1.0,1.0,1.0,10,2010,-0.8660254037844386,0.5000000000000001,134.0,3,3,44.666666666666664
2_3,2010-11,35.0,9397,1.4646163669256145,1972.0,1,44.0,31.0,23.0,39.0,28.0,1.0,1.0,1.0,11,2010,-0.5000000000000004,0.8660254037844384,79.0,3,3,26.333333333333332
2_3,2010-12,22.0,9397,1.4646163669256145,1972.0,1,35.0,44.0,31.0,38.0,27.0,1.0,1.0,1.0,12,2010,-2.4492935982947064e-16,1.0,89.0,3,3,29.666666666666668
2_3,2011-01,33.0,9397,1.4646163669256145,1972.0,1,22.0,35.0,44.0,43.0,22.0,1.0,1.0,1.0,1,2011,0.49999999999999994,0.8660254037844387,99.0,3,3,33.0
2_3,2011-02,39.0,9397,1.4646163669256145,1972.0,1,33.0,22.0,35.0,23.0,24.0,1.0,1.0,1.0,2,2011,0.8660254037844386,0.5000000000000001,98.0,3,3,32.666666666666664
2_3,2011-03,28.0,9397,1.4646163669256145,1972.0,1,39.0,33.0,22.0,31.0,31.0,1.0,1.0,1.0,3,2011,1.0,6.123233995736766e-17,74.0,3,3,24.666666666666668
2_3,2011-04,27.0,9397,1.4646163669256145,1972.0,1,28.0,39.0,33.0,44.0,38.0,1.0,1.0,1.0,4,2011,0.8660254037844387,-0.4999999999999998,81.0,3,3,27.0
2_3,2011-05,35.0,9397,1.4646163669256145,1972.0,1,27.0,28.0,39.0,35.0,39.0,1.0,1.0,1.0,5,2011,0.49999999999999994,-0.8660254037844387,85.0,3,3,28.333333333333332
2_3,2011-06,38.0,9397,1.4646163669256145,1972.0,1,35.0,27.0,28.0,22.0,38.0,1.0,1.0,1.0,6,2011,1.2246467991473532e-16,-1.0,98.0,3,3,32.666666666666664
2_3,2011-07,33.0,9397,1.4646163669256145,1972.0,1,38.0,35.0,27.0,33.0,43.0,1.0,1.0,1.0,7,2011,-0.4999999999999997,-0.8660254037844388,110.0,3,3,36.666666666666664
2_3,2011-08,53.0,9397,1.4646163669256145,1972.0,1,33.0,38.0,35.0,39.0,23.0,1.0,1.0,1.0,8,2011,-0.8660254037844384,-0.5000000000000004,119.0,3,3,39.666666666666664
2_3,2011-09,30.0,9397,1.4646163669256145,1972.0,1,53.0,33.0,38.0,28.0,31.0,1.0,1.0,1.0,9,2011,-1.0,-1.8369701987210297e-16,103.0,3,3,34.333333333333336
2_3,2011-10,33.0,9397,1.4646163669256145,1972.0,1,30.0,53.0,33.0,27.0,44.0,1.0,1.0,1.0,10,2011,-0.8660254037844386,0.5000000000000001,106.0,3,3,35.333333333333336
2_3,2011-11,23.0,9397,1.4646163669256145,1972.0,1,33.0,30.0,53.0,35.0,35.0,1.0,1.0,1.0,11,2011,-0.5000000000000004,0.8660254037844384,92.0,3,3,30.666666666666668
2_3,2011-12,33.0,9397,1.4646163669256145,1972.0,1,23.0,33.0,30.0,38.0,22.0,1.0,1.0,1.0,12,2011,-2.4492935982947064e-16,1.0,77.0,3,3,25.666666666666668
2_3,2012-01,36.0,9397,1.4646163669256145,1972.0,1,33.0,23.0,33.0,33.0,33.0,1.0,1.0,1.0,1,2012,0.49999999999999994,0.8660254037844387,83.0,3,3,27.666666666666668
2_3,2012-02,23.0,9397,1.4646163669256145,1972.0,1,36.0,33.0,23.0,53.0,39.0,1.0,1.0,1.0,2,2012,0.8660254037844386,0.5000000000000001,83.0,3,3,27.666666666666668
2_3,2012-03,31.0,9397,1.4646163669256145,1972.0,1,23.0,36.0,33.0,30.0,28.0,1.0,1.0,1.0,3,2012,1.0,6.123233995736766e-17,59.0,3,3,19.666666666666668
2_3,2012-04,21.0,9397,1.4646163669256145,1972.0,1,31.0,23.0,36.0,33.0,27.0,1.0,1.0,1.0,4,2012,0.8660254037844387,-0.4999999999999998,87.0,3,3,29.0
2_3,2012-05,24.0,9397,1.4646163669256145,1972.0,1,21.0,31.0,23.0,23.0,35.0,1.0,1.0,1.0,5,2012,0.49999999999999994,-0.8660254037844387,90.0,3,3,30.0
2_3,2012-06,21.0,9397,1.4646163669256145,1972.0,1,24.0,21.0,31.0,33.0,38.0,1.0,1.0,1.0,6,2012,1.2246467991473532e-16,-1.0,79.0,3,3,26.333333333333332
2_3,2012-07,30.0,9397,1.4646163669256145,1972.0,1,21.0,24.0,21.0,36.0,33.0,1.0,1.0,1.0,7,2012,-0.4999999999999997,-0.8660254037844388,116.0,3,3,38.666666666666664
2_3,2012-08,30.0,9397,1.4646163669256145,1972.0,1,30.0,21.0,24.0,23.0,53.0,1.0,1.0,1.0,8,2012,-0.8660254037844384,-0.5000000000000004,104.0,3,3,34.666666666666664
2_3,2012-09,21.0,9397,1.4646163669256145,1972.0,1,30.0,30.0,21.0,31.0,30.0,1.0,1.0,1.0,9,2012,-1.0,-1.8369701987210297e-16,121.0,3,3,40.333333333333336
2_3,2012-10,40.0,9397,1.4646163669256145,1972.0,1,21.0,30.0,30.0,21.0,33.0,1.0,1.0,1.0,10,2012,-0.8660254037844386,0.5000000000000001,96.0,3,3,32.0
2_3,2012-11,35.0,9397,1.4646163669256145,1972.0,1,40.0,21.0,30.0,24.0,23.0,1.0,1.0,1.0,11,2012,-0.5000000000000004,0.8660254037844384,92.0,3,3,30.666666666666668
2_3,2012-12,34.0,9397,1.4646163669256145,1972.0,1,35.0,40.0,21.0,21.0,33.0,1.0,1.0,1.0,12,2012,-2.4492935982947064e-16,1.0,105.0,3,3,35.0
2_3,2013-01,44.0,9397,1.4646163669256145,1972.0,1,34.0,35.0,40.0,30.0,36.0,1.0,1.0,1.0,1,2013,0.49999999999999994,0.8660254037844387,98.0,3,3,32.666666666666664
2_3,2013-02,27.0,9397,1.4646163669256145,1972.0,1,44.0,34.0,35.0,30.0,23.0,1.0,1.0,1.0,2,2013,0.8660254037844386,0.5000000000000001,108.0,3,3,36.0
2_3,2013-03,21.0,9397,1.4646163669256145,1972.0,1,27.0,44.0,34.0,21.0,31.0,1.0,1.0,1.0,3,2013,1.0,6.123233995736766e-17,72.0,3,3,24.0
2_3,2013-04,17.0,9397,1.4646163669256145,1972.0,1,21.0,27.0,44.0,40.0,21.0,1.0,1.0,1.0,4,2013,0.8660254037844387,-0.4999999999999998,58.0,3,3,19.333333333333332
2_3,2013-05,36.0,9397,1.4646163669256145,1972.0,1,17.0,21.0,27.0,35.0,24.0,1.0,1.0,1.0,5,2013,0.49999999999999994,-0.8660254037844387,73.0,3,3,24.333333333333332
2_3,2013-06,49.0,9397,1.4646163669256145,1972.0,1,36.0,17.0,21.0,34.0,21.0,1.0,1.0,1.0,6,2013,1.2246467991473532e-16,-1.0,120.0,3,3,40.0
2_3,2013-07,34.0,9397,1.4646163669256145,1972.0,1,49.0,36.0,17.0,44.0,30.0,1.0,1.0,1.0,7,2013,-0.4999999999999997,-0.8660254037844388,86.0,3,3,28.666666666666668
2_3,2013-08,35.0,9397,1.4646163669256145,1972.0,1,34.0,49.0,36.0,27.0,30.0,1.0,1.0,1.0,8,2013,-0.8660254037844384,-0.5000000000000004,121.0,3,3,40.333333333333336
2_3,2013-09,24.0,9397,1.4646163669256145,1972.0,1,35.0,34.0,49.0,21.0,21.0,1.0,1.0,1.0,9,2013,-1.0,-1.8369701987210297e-16,86.0,3,3,28.666666666666668
2_3,2013-10,31.0,9397,1.4646163669256145,1972.0,1,24.0,35.0,34.0,17.0,40.0,1.0,1.0,1.0,10,2013,-0.8660254037844386,0.5000000000000001,70.0,3,3,23.333333333333332
2_3,2013-11,31.0,9397,1.4646163669256145,1972.0,1,31.0,24.0,35.0,36.0,35.0,1.0,1.0,1.0,11,2013,-0.5000000000000004,0.8660254037844384,109.0,3,3,36.333333333333336
2_3,2013-12,28.0,9397,1.4646163669256145,1972.0,1,31.0,31.0,24.0,49.0,34.0,1.0,1.0,1.0,12,2013,-2.4492935982947064e-16,1.0,70.0,3,3,23.333333333333332
2_3,2014-01,33.0,9397,1.4646163669256145,1972.0,1,28.0,31.0,31.0,34.0,44.0,1.0,1.0,1.0,1,2014,0.49999999999999994,0.8660254037844387,87.0,3,3,29.0
2_3,2014-02,18.0,9397,1.4646163669256145,1972.0,1,33.0,28.0,31.0,35.0,27.0,1.0,1.0,1.0,2,2014,0.8660254037844386,0.5000000000000001,95.0,3,3,31.666666666666668
2_3,2014-03,23.0,9397,1.4646163669256145,1972.0,1,18.0,33.0,28.0,24.0,21.0,1.0,1.0,1.0,3,2014,1.0,6.123233995736766e-17,64.0,3,3,21.333333333333332
2_3,2014-04,25.0,9397,1.4646163669256145,1972.0,1,23.0,18.0,33.0,31.0,17.0,1.0,1.0,1.0,4,2014,0.8660254037844387,-0.4999999999999998,66.0,3,3,22.0
2_3,2014-05,34.0,9397,1.4646163669256145,1972.0,1,25.0,23.0,18.0,31.0,36.0,1.0,1.0,1.0,5,2014,0.49999999999999994,-0.8660254037844387,61.0,3,3,20.333333333333332
2_3,2014-06,16.0,9397,1.4646163669256145,1972.0,1,34.0,25.0,23.0,28.0,49.0,1.0,1.0,1.0,6,2014,1.2246467991473532e-16,-1.0,105.0,3,3,35.0
2_3,2014-07,33.0,9397,1.4646163669256145,1972.0,1,16.0,34.0,25.0,33.0,34.0,1.0,1.0,1.0,7,2014,-0.4999999999999997,-0.8660254037844388,84.0,3,3,28.0
2_3,2014-08,31.0,9397,1.4646163669256145,1972.0,1,33.0,16.0,34.0,18.0,35.0,1.0,1.0,1.0,8,2014,-0.8660254037844384,-0.5000000000000004,80.0,3,3,26.666666666666668
2_3,2014-09,27.0,9397,1.4646163669256145,1972.0,1,31.0,33.0,16.0,23.0,24.0,1.0,1.0,1.0,9,2014,-1.0,-1.8369701987210297e-16,100.0,3,3,33.333333333333336
2_3,2014-10,40.0,9397,1.4646163669256145,1972.0,1,27.0,31.0,33.0,25.0,31.0,1.0,1.0,1.0,10,2014,-0.8660254037844386,0.5000000000000001,102.0,3,3,34.0
2_3,2014-11,28.0,9397,1.4646163669256145,1972.0,1,40.0,27.0,31.0,34.0,31.0,1.0,1.0,1.0,11,2014,-0.5000000000000004,0.8660254037844384,83.0,3,3,27.666666666666668
2_3,2014-12,28.0,9397,1.4646163669256145,1972.0,1,28.0,40.0,27.0,16.0,28.0,1.0,1.0,1.0,12,2014,-2.4492935982947064e-16,1.0,83.0,3,3,27.666666666666668
2_3,2015-01,48.0,9397,1.4646163669256145,1972.0,1,28.0,28.0,40.0,33.0,33.0,1.0,1.0,1.0,1,2015,0.49999999999999994,0.8660254037844387,78.0,3,3,26.0
2_3,2015-02,26.0,9397,1.4646163669256145,1972.0,1,48.0,28.0,28.0,31.0,18.0,1.0,1.0,1.0,2,2015,0.8660254037844386,0.5000000000000001,59.0,3,3,19.666666666666668
2_3,2015-03,26.0,9397,1.4646163669256145,1972.0,1,26.0,48.0,28.0,27.0,23.0,1.0,1.0,1.0,3,2015,1.0,6.123233995736766e-17,79.0,3,3,26.333333333333332
2_3,2015-04,26.0,9397,1.4646163669256145,1972.0,1,26.0,26.0,48.0,40.0,25.0,1.0,1.0,1.0,4,2015,0.8660254037844387,-0.4999999999999998,80.0,3,3,26.666666666666668
2_3,2015-05,34.0,9397,1.4646163669256145,1972.0,1,26.0,26.0,26.0,28.0,34.0,1.0,1.0,1.0,5,2015,0.49999999999999994,-0.8660254037844387,69.0,3,3,23.0
2_3,2015-06,24.0,9397,1.4646163669256145,1972.0,1,34.0,26.0,26.0,28.0,16.0,1.0,1.0,1.0,6,2015,1.2246467991473532e-16,-1.0,116.0,3,3,38.666666666666664
2_3,2015-07,29.0,9397,1.4646163669256145,1972.0,1,24.0,34.0,26.0,48.0,33.0,1.0,1.0,1.0,7,2015,-0.4999999999999997,-0.8660254037844388,87.0,3,3,29.0
2_3,2015-08,30.0,9397,1.4646163669256145,1972.0,1,29.0,24.0,34.0,26.0,31.0,1.0,1.0,1.0,8,2015,-0.8660254037844384,-0.5000000000000004,99.0,3,3,33.0
2_3,2015-09,39.0,9397,1.4646163669256145,1972.0,1,30.0,29.0,24.0,26.0,27.0,1.0,1.0,1.0,9,2015,-1.0,-1.8369701987210297e-16,81.0,3,3,27.0
2_3,2015-10,32.0,9397,1.4646163669256145,1972.0,1,39.0,30.0,29.0,26.0,40.0,1.0,1.0,1.0,10,2015,-0.8660254037844386,0.5000000000000001,90.0,3,3,30.0
